Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
VCAN	1.68546750454789e-278	1.47926259082808	0.752	0.065	4.70228579093815e-274
S100A8	1.03255083471345e-258	1.61616042693818	0.891	0.128	2.88071357376704e-254
S100A9	6.00448191169772e-258	1.75478677054581	0.959	0.171	1.67519040854455e-253
LYZ	8.09429277134918e-173	1.50432925548062	1	0.485	2.25822674027871e-168
MNDA	2.3228540801112e-141	1.12958796612093	0.871	0.262	6.48053059810225e-137
IFI30	8.54656697529231e-121	1.00870962834107	0.769	0.198	2.3844067204368e-116
CTSS	2.10467265683818e-111	0.941637430791483	0.949	0.508	5.87182624531285e-107
LGALS3	4.26945752336953e-90	0.819787275864003	0.517	0.108	1.19113595444486e-85
S100A10	8.28540273945607e-82	0.83516435656634	0.605	0.16	2.31154451028085e-77
FGL2	1.07817118147453e-77	0.836396991811444	0.769	0.264	3.00798977919579e-73
MPEG1	6.55369349270535e-77	0.663544364098282	0.456	0.091	1.82841494752987e-72
FCN1	3.39782338042621e-71	0.631317244768595	0.316	0.047	9.47958744905107e-67
PSAP	1.4432371708572e-69	0.673089910567567	0.895	0.546	4.02648738297451e-65
FTL	1.55717394040334e-67	0.386405021283083	0.969	0.857	4.34435957633127e-63
FCGRT	1.92379176124814e-67	0.627055344895421	0.405	0.083	5.36718663470619e-63
MS4A6A	7.38684087823339e-66	0.766916977656335	0.643	0.206	2.06085473661833e-61
CD14	8.23782079092946e-64	0.519072571105854	0.265	0.035	2.29826962246141e-59
CTSH	1.02886760025363e-62	0.718430687025025	0.585	0.186	2.87043771794759e-58
ANXA2	1.97477706045468e-60	0.72550582921041	0.66	0.257	5.50943052096251e-56
S100A6	1.71160920361814e-53	0.529578501796008	0.898	0.649	4.77521851717425e-49
FCER1G	3.46241683813126e-49	0.634670319383977	0.694	0.297	9.65979673670239e-45
F13A1	6.44591552176043e-46	0.602051182604626	0.49	0.164	1.79834597141594e-41
TKT	7.09975059484942e-46	0.516665002940362	0.847	0.587	1.98075941845704e-41
ANXA5	9.51241377983123e-45	0.621103102761406	0.554	0.214	2.65386832043512e-40
NCF2	6.72846592268572e-44	0.571711282871112	0.452	0.146	1.87717470777009e-39
IL17RA	4.89421929809885e-42	0.446717002034306	0.316	0.076	1.3654382419766e-37
CSTA	5.21317209426751e-41	0.581720934029354	0.701	0.386	1.45442288257969e-36
CFD	1.55711548643689e-39	0.518198987271891	0.891	0.591	4.34419649561027e-35
GRN	1.48655452553279e-38	0.547563263206791	0.704	0.408	4.14733847078393e-34
RASSF4	6.91045930720518e-37	0.408924298204726	0.272	0.065	1.92794904211717e-32
MS4A7	6.93804463467993e-37	0.562435757891083	0.469	0.174	1.93564507262935e-32
CTSB	1.04238721183277e-36	0.557066706616561	0.663	0.357	2.90815608229224e-32
CPVL	1.15109211145002e-35	0.575415403692483	0.616	0.294	3.2114318817344e-31
SRGN	4.87865758488748e-35	0.308499020049496	0.983	0.854	1.36109667960776e-30
TYMP	6.42819060200801e-35	0.484448065187263	0.391	0.132	1.79340089605421e-30
ITGB2	2.32951778305021e-34	0.498722523114876	0.759	0.485	6.49912166293179e-30
AOAH	2.99693308890752e-34	0.482866396547593	0.354	0.112	8.36114362474308e-30
MRC1	5.76151490343522e-34	0.530122711585563	0.418	0.142	1.60740504290939e-29
FGR	1.68023853394457e-33	0.491088723188909	0.361	0.117	4.68769748585196e-29
CD86	3.21909456730024e-32	0.454629388117209	0.34	0.108	8.98095193331095e-28
TNFAIP2	1.14970486301107e-31	0.548244188771825	0.446	0.186	3.20756159731458e-27
MEGF9	1.83988730456555e-31	0.47746715503136	0.35	0.118	5.13310159100743e-27
CD68	1.29030976946555e-29	0.479448321135357	0.429	0.174	3.59983522583195e-25
ADA2	4.87978812874437e-29	0.447873865973748	0.378	0.136	1.36141209003839e-24
GIMAP7	8.91717181373336e-29	0.417615745500698	0.296	0.088	2.48780176431347e-24
KCTD12	1.57117280347384e-28	0.467990187438122	0.374	0.137	4.38341500441165e-24
COTL1	2.97115014595798e-28	0.488644005395841	0.585	0.294	8.28921179220816e-24
FOS	6.14121622042134e-28	0.468421806095954	0.755	0.487	1.71333791333535e-23
NAIP	3.67525182842223e-27	0.456523623973329	0.371	0.144	1.02535850761152e-22
CST3	6.49146119681637e-26	0.373525630704267	0.854	0.647	1.8110527592998e-21
EVI2B	9.09812882704187e-26	0.475138600086198	0.636	0.386	2.53828696145641e-21
TXNIP	1.09203486854893e-25	0.313119188044123	0.915	0.776	3.04666807976466e-21
CYBB	1.37825922777401e-25	0.472826399993916	0.653	0.38	3.8452054195667e-21
RGS2	5.63134886767421e-25	0.358894465560408	0.276	0.086	1.57109002059243e-20
APLP2	3.0704830670956e-24	0.405222260946784	0.745	0.539	8.56634070889e-20
CD48	1.9470178617039e-23	0.45068909474561	0.442	0.204	5.43198513236772e-19
S100A11	4.09431059126924e-23	0.423299376089289	0.371	0.154	1.14227171185821e-18
SLC44A1	7.25413390576486e-23	0.450706034715209	0.398	0.184	2.02383081836934e-18
P2RY13	9.57068879839685e-23	0.362873344476996	0.313	0.112	2.67012646786474e-18
TNFSF10	2.08384603939244e-21	0.393554313685264	0.316	0.122	5.81372206530097e-17
CTSD	3.90720447091407e-21	0.429870288241669	0.561	0.342	1.09007097534032e-16
BTG1	5.23693832030097e-20	0.405442133766837	0.408	0.191	1.46105342198077e-15
C1orf162	1.03965355888461e-19	0.366007067725045	0.259	0.094	2.90052946393217e-15
TYROBP	1.21131320866986e-19	0.258616814022985	0.915	0.783	3.37944272086804e-15
SLC25A6	3.71472372872011e-19	0.26325475771991	0.85	0.724	1.03637077307562e-14
CLEC12A	3.99822966147425e-19	0.415971686393827	0.517	0.302	1.1154660932547e-14
USP3	4.41968396870773e-19	0.377488685934185	0.357	0.161	1.23304763042977e-14
CD302	3.30516576484222e-18	0.381986166182117	0.605	0.4	9.22108196733331e-14
IGSF6	5.75965847261085e-18	0.402081624122581	0.412	0.205	1.6068871172737e-13
TNFRSF1B	9.75694798753323e-18	0.382427155676986	0.374	0.18	2.7220909190419e-13
TSPO	1.75607275126136e-17	0.342400955091705	0.684	0.507	4.89926736874408e-13
BLVRB	2.18921145420206e-17	0.346354302561858	0.276	0.113	6.10768103607833e-13
JUNB	2.6265256811297e-17	0.36717117718077	0.395	0.191	7.32774399778374e-13
S100A4	5.1562243896049e-16	0.250147871523683	0.871	0.744	1.43853504245587e-11
THEMIS2	8.23880533403021e-16	0.31217536844773	0.259	0.105	2.29854430014109e-11
LAPTM5	3.47427833671131e-15	0.303404275448459	0.745	0.588	9.6928891315909e-11
SAMHD1	8.20864319453967e-15	0.332807362390795	0.728	0.543	2.29012936484462e-10
FBXL5	1.9744835097744e-14	0.333224693663968	0.32	0.155	5.50861154391959e-10
ASAH1	2.41182782832445e-14	0.339711753756894	0.337	0.172	6.72875845824237e-10
CHP1	2.70690051289025e-14	0.349753296522508	0.422	0.239	7.55198174091252e-10
LMNA	5.95745010231226e-14	0.368998282735183	0.384	0.205	1.6620690040441e-09
ZFP36	6.69523939324726e-14	0.332201830063371	0.347	0.175	1.86790483832205e-09
EVI2A	1.16321957362038e-13	0.368393832799133	0.503	0.333	3.24526628844351e-09
PLAC8	1.89074367289827e-13	0.312338521598733	0.687	0.541	5.27498577301889e-09
CFP	2.27025739631665e-13	0.32398310754655	0.371	0.197	6.33379110998381e-09
PLXDC2	1.00313210146242e-12	0.30919373299935	0.272	0.129	2.79863824986999e-08
LYST	1.56880777746261e-12	0.33690441168435	0.51	0.338	4.37681681834294e-08
CAST	2.10715782254864e-12	0.346990835935019	0.429	0.261	5.87875960912846e-08
PLD3	4.21568382480807e-12	0.259901540974523	0.269	0.127	1.1761336302832e-07
SEC11A	5.9706588311067e-12	0.323400827193323	0.476	0.311	1.66575410729046e-07
AGTPBP1	4.82876151851836e-11	0.262433783916888	0.269	0.133	1.34717617605144e-06
SCPEP1	5.26899669497475e-11	0.302299492620292	0.395	0.234	1.469997387931e-06
TNFSF13B	8.45484062039026e-11	0.314960642760741	0.418	0.269	2.35881598468268e-06
DMXL2	1.8092729385247e-10	0.296297570065118	0.252	0.128	5.04769057119006e-06
SAT1	1.88080149516782e-10	0.307944993588633	0.507	0.343	5.2472480913687e-06
VMP1	4.56138328365549e-10	0.301946887699478	0.371	0.226	1.27258032230704e-05
AP1S2	5.75792311033351e-10	0.295145838204006	0.276	0.148	1.60640296855195e-05
CAPN2	6.14529980102322e-10	0.25618604933095	0.303	0.161	1.71447719148747e-05
EMILIN2	7.50457117007742e-10	0.279094167445784	0.289	0.16	2.0937003107399e-05
GSTK1	7.92352777744468e-10	0.283529666892412	0.514	0.376	2.21058501462929e-05
RNASE2	1.91162052057065e-09	0.290262781132779	0.459	0.311	5.33323009034005e-05
NUP214	3.63868907002093e-09	0.268180932938623	0.384	0.242	0.000101515786364514
ZEB2	5.09102319995079e-09	0.277015067680114	0.415	0.269	0.000142034456255427
NPC2	6.37095385566127e-09	0.273878513414081	0.497	0.363	0.000177743241619094
NCOA4	1.53516280007898e-08	0.263516669285158	0.544	0.418	0.000428295069594035
MCL1	2.36438286172448e-08	0.266674995698279	0.395	0.259	0.000659639174592512
RNF130	9.21512733376332e-08	0.255171993951501	0.405	0.278	0.00257092837484663
ZNF106	1.87752980045077e-07	0.255524488915427	0.364	0.24	0.00523812039027761
ID2	2.71196574889645e-07	0.268322624789788	0.469	0.34	0.00756611324284621
