Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
CD36	1.80935438680177e-111	0.848766048172314	0.928	0.55	5.04791780373825e-107
NPTX2	4.87878734117184e-84	0.73613131968116	0.399	0.072	1.36113288031353e-79
GUCY1A3	1.27595921596872e-83	0.89089791655998	0.636	0.223	3.55979861663112e-79
CD99	3.44892076391269e-83	0.718643836150204	0.863	0.52	9.62214403924002e-79
ANGPT1	3.11832255347601e-74	0.838063770804132	0.586	0.202	8.69980809194273e-70
RPL18A	4.13666302450837e-57	-0.3268415272621	0.847	0.975	1.15408761720759e-52
RPL35	2.45931732157309e-54	-0.325926409031752	0.847	0.967	6.86124939545678e-50
RPS21	4.90990498079317e-54	-0.283624401942929	0.888	0.972	1.36981439059149e-49
GLIPR1	6.37815686605658e-53	0.623928468277992	0.735	0.436	1.77944198406112e-48
TCF4	1.94659536339292e-51	0.658338311307721	0.421	0.13	5.43080640432989e-47
EEF1B2	6.97466343671117e-50	-0.362663590201654	0.794	0.956	1.94586135220805e-45
TFPI	1.11416388327965e-49	0.605419656057773	0.33	0.082	3.10840581796188e-45
PTMA	2.18383751693451e-49	-0.414477752442833	0.741	0.938	6.0926882884956e-45
RPS17	4.47694577080737e-48	-0.264881280881334	0.888	0.979	1.24902310059755e-43
PCNP	3.25093181581932e-43	-0.321810642675833	0.813	0.96	9.06977467295432e-39
DUSP6	3.36997732854308e-43	0.551984025305448	0.757	0.514	9.40189974890235e-39
RPL21	2.20491834390259e-42	-0.277658319662203	0.863	0.977	6.15150168765383e-38
FAM30A	4.41519845907714e-41	0.628381206888249	0.545	0.263	1.23179621809793e-36
RPL4	8.6012990679016e-40	-0.269084683412196	0.85	0.962	2.39967642695387e-35
RPL36A	2.39416232070195e-39	-0.28886164544986	0.832	0.958	6.67947345852637e-35
RPS2	1.70296815668805e-37	-0.328022793065913	0.791	0.963	4.75111086034399e-33
RPL10A	2.55868592356136e-36	-0.309702460113924	0.788	0.947	7.13847785814384e-32
RPS5	3.43618749456123e-34	-0.327639775532297	0.766	0.936	9.58661949107638e-30
RPSA	1.17395393303719e-33	-0.321727522523587	0.766	0.938	3.27521407778044e-29
CSTA	2.23023414993676e-33	-0.674012151622962	0.081	0.44	6.22213025490856e-29
CD52	4.24900448054829e-32	0.315078005987224	0.885	0.795	1.18542976002817e-27
RPL38	3.80546196009368e-30	-0.309512610753947	0.76	0.93	1.06168583224654e-25
RNASE2	6.52796334698683e-30	-0.648827874699849	0.034	0.349	1.82123649417586e-25
RPL22	1.60612202852506e-28	-0.327024050339686	0.726	0.916	4.48091984738207e-24
NEAT1	1.51731594292861e-27	0.461853436214917	0.698	0.516	4.23315974917654e-23
ITGA6	2.972692744618e-27	0.537034539462514	0.408	0.193	8.29351548820976e-23
PIM1	1.67788309334226e-26	0.514540880823759	0.461	0.247	4.68112604211557e-22
NAPSB	1.85892241581536e-23	-0.574637412454242	0.031	0.295	5.18620764788326e-19
PTPRC	1.94735098666006e-23	0.316564262105071	0.804	0.691	5.43291451768291e-19
KLF6	5.88838418889418e-23	0.436295394214961	0.654	0.473	1.64280030485959e-18
LYZ	1.30765425796246e-22	-0.766729193206149	0.274	0.548	3.64822461428946e-18
