Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
IL7R	0	1.68457622467652	0.784	0.016	0
LEF1	3.25175086386639e-218	0.854561178501157	0.34	0.002	9.07205973510084e-214
CD3D	1.46282539388878e-132	0.971733025995595	0.454	0.02	4.0811365664103e-128
IL32	1.42275113799187e-91	0.828111257980856	0.371	0.02	3.96933339988353e-87
CD3E	4.22864507206735e-89	0.656858647063081	0.278	0.01	1.17974968865607e-84
CD3G	3.17243482618777e-79	0.709429111823602	0.289	0.014	8.85077592158126e-75
ETS1	3.3798892360054e-78	1.11018069844127	0.588	0.071	9.42955297953145e-74
SYNE2	1.49895075063488e-76	0.97627613762038	0.433	0.036	4.18192269919624e-72
RORA	3.11482117576308e-76	0.636534937556209	0.268	0.012	8.69003959826141e-72
TCF7	1.20870669685204e-71	0.74288304467218	0.33	0.022	3.3721708135475e-67
LINC00861	1.2475936193644e-61	0.594150229499113	0.258	0.015	3.48066143866474e-57
GIMAP7	4.55227576181036e-58	1.0467351796818	0.567	0.092	1.27003941478747e-53
PIK3IP1	9.77645800074896e-48	0.65089852414422	0.299	0.028	2.72753401762895e-43
LTB	2.63567513751146e-45	0.98417174787438	0.557	0.11	7.35327006614323e-41
IFITM1	1.9023918560708e-38	0.958507876145297	0.557	0.131	5.30748303925192e-34
SLFN5	4.24074375492652e-26	0.682735501011478	0.32	0.06	1.18312510018695e-21
CD2	2.09527966954726e-24	0.649378695448634	0.32	0.064	5.8456207500699e-20
MALAT1	1.6481884033402e-22	0.279967420470361	1	0.98	4.59828082647882e-18
OXNAD1	5.35525173079336e-22	0.608541305480989	0.309	0.066	1.49406168037404e-17
HLA-E	1.78664988341337e-21	0.499259653424599	0.897	0.717	4.98457450973497e-17
TXNIP	1.22420050862522e-17	0.428448136169199	0.959	0.782	3.41539699901349e-13
KIAA1551	5.45380844990126e-11	0.584042643737959	0.34	0.135	1.52155801943795e-06
BTG1	3.43232095510497e-08	0.500487811507319	0.392	0.203	0.000957583223264735
CYTH1	9.41810657185562e-08	0.483749690052048	0.33	0.158	0.002627557552482
AES	1.20869349789077e-07	0.433972032653416	0.361	0.179	0.00337213398976546
ATM	5.00539152376747e-07	0.43638834827932	0.299	0.14	0.0139645418121589
RIPOR2	9.21213213412155e-07	0.451772157307369	0.464	0.294	0.0257009274409857
CD48	1.77563019276341e-06	0.443605170029467	0.381	0.218	0.0495383067479063
