Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
TMSB4X	9.82317095972916e-63	-0.335473291489072	0.901	0.981	2.74056646605484e-58
SAMHD1	3.61808011750755e-38	-0.676350670320544	0.248	0.59	1.00940817198343e-33
FGL2	1.45156711448775e-28	-0.677967191537877	0.05	0.329	4.04972709270938e-24
ID2	5.96952921016534e-23	-0.534337258748717	0.116	0.375	1.66543895434403e-18
CRIP1	8.22860615386455e-23	-0.519298213171811	0.262	0.53	2.29569883086667e-18
TXNIP	7.11688226558608e-21	-0.354584880764362	0.598	0.807	1.98553898327586e-16
CYBB	1.12128255434479e-20	-0.480251529895246	0.165	0.426	3.12826619836652e-16
FCER1G	1.39438657909019e-20	-0.490462148445887	0.107	0.35	3.89019911700372e-16
HLA-DPB1	5.97063693546236e-20	-0.414324555110116	0.446	0.658	1.66574799862464e-15
NAPSB	8.28815474847662e-20	-0.492917617699728	0.072	0.294	2.31231229327749e-15
IFI30	1.22650411942551e-19	-0.512140385849363	0.05	0.262	3.42182384278524e-15
AHNAK	1.52625039430915e-19	-0.452143423705003	0.281	0.532	4.2580859750831e-15
IQGAP1	1.74981273885264e-19	-0.42913950653518	0.292	0.55	4.88180256012498e-15
PTPRC	5.79101652413907e-19	-0.368525869223931	0.499	0.721	1.61563570006956e-14
MS4A6A	7.99958599580578e-19	-0.515460531112881	0.052	0.259	2.23180449696986e-14
S100A9	3.74301510621187e-17	-0.662071719482377	0.058	0.25	1.04426378448205e-12
ANXA5	5.72602182774862e-17	-0.416186079183799	0.061	0.259	1.59750282972359e-12
CALM2	1.22144017555248e-16	-0.29640969030041	0.617	0.776	3.40769594577387e-12
ITGB2	1.59173459685574e-16	-0.383334438537121	0.298	0.528	4.44078035176782e-12
FTH1	2.49757562592215e-16	-0.278350632698897	0.672	0.834	6.96798623876021e-12
S100A6	6.5603298808941e-16	-0.339444874236976	0.493	0.686	1.83026643347064e-11
S100A4	1.60819446929591e-15	-0.29032908100598	0.603	0.77	4.48670174988867e-11
