Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
CD79A	2.04396884057939e-201	1.0354478371508	0.485	0.008	5.70246866833243e-197
MS4A1	4.04284439205396e-165	1.66868222854365	0.909	0.057	1.12791315693913e-160
IGLL5	7.77998807538883e-144	0.965741688270305	0.318	0.005	2.17053887315273e-139
CD24	3.00114667494805e-139	0.873269174897459	0.364	0.007	8.37289910843757e-135
BANK1	6.03771704793506e-101	1.21028994479879	0.576	0.037	1.6844626792034e-96
LINC00926	1.98863193060684e-97	0.814141144134714	0.364	0.013	5.54808422320002e-93
BIRC3	4.68139495460952e-95	1.25719222990853	0.606	0.044	1.30606237838651e-90
CD79B	1.16389581210928e-88	1.22902445350775	0.652	0.057	3.24715292620369e-84
P2RX5	4.66691207060218e-69	0.651155753275375	0.288	0.012	1.3020217985773e-64
TLR10	3.09666643066315e-68	0.743515143759166	0.333	0.017	8.63938967490713e-64
IKZF3	1.55256232202018e-66	0.976089390158288	0.5	0.042	4.33149362220409e-62
RALGPS2	9.55853371165583e-60	1.1718740360612	0.621	0.08	2.66673532021486e-55
ZFP36L1	1.69701603388422e-54	0.780665159188226	0.364	0.026	4.7345050329336e-50
LTB	4.53624009519809e-52	1.18862218573997	0.697	0.111	1.26556562415932e-47
ETS1	7.29660175457369e-41	0.90882491091226	0.53	0.076	2.03567892350852e-36
LBH	7.80490468842954e-41	0.760602452254132	0.379	0.039	2.17749035902496e-36
SH3BP5	1.93314713866012e-34	0.603504510731058	0.273	0.024	5.39328720214787e-30
ISG20	1.81012666135263e-32	0.701538378623925	0.348	0.042	5.05007237250771e-28
PARP15	4.09386313980679e-28	0.610093617167102	0.288	0.033	1.1421468773747e-23
FCMR	1.38011326026506e-27	0.643531158460104	0.303	0.037	3.85037798481348e-23
EZR	1.26718505911103e-23	0.944598256171686	0.652	0.22	3.53531959641385e-19
CCDC50	7.61554197349369e-19	0.742068381142231	0.455	0.119	2.12466005518501e-14
CD37	1.64937402584029e-17	0.789456881256671	0.591	0.222	4.60158859469181e-13
TTN	2.31410161214973e-15	0.700196680723149	0.333	0.078	6.45611208773653e-11
POU2F2	2.74884757896123e-12	0.576544881161854	0.348	0.1	7.66900986054392e-08
PTPRCAP	9.05181658206343e-11	0.610302131643309	0.606	0.313	2.52536630822988e-06
KIAA1551	9.63412712100549e-11	0.597706015143454	0.394	0.136	2.68782512548932e-06
JCHAIN	1.09822979919051e-09	0.556827249192983	0.318	0.096	3.06395131676159e-05
SWAP70	2.52447501778053e-09	0.551725306925194	0.364	0.135	7.04303285210591e-05
ELOVL5	2.7083633105224e-09	0.474904887428796	0.333	0.112	7.55606280002644e-05
CD52	1.6262830907669e-08	0.321639622020524	0.894	0.801	0.000453716719493057
HLA-E	2.03243297034227e-08	0.362782627828892	0.848	0.719	0.000567028474395791
NCOA3	4.03654149770445e-08	0.510589455994569	0.379	0.154	0.00112615471244456
ORAI2	6.31616223395004e-08	0.48985876832576	0.348	0.137	0.00176214610164972
SP140	7.76423240417452e-08	0.420747865544674	0.258	0.081	0.00216614319844065
HLA-F	8.33482279755833e-08	0.524988662557491	0.424	0.201	0.0023253322122908
CTSH	1.62214196499021e-07	0.557295808223953	0.439	0.213	0.0045256138681262
SMCHD1	3.32321947826587e-07	0.520878215111926	0.455	0.232	0.00927145002241395
YWHAZ	1.22986373400472e-06	0.305842686567337	0.742	0.667	0.0343119683149976
TNFAIP8	1.28790747756228e-06	0.492005200525181	0.379	0.182	0.03593133071651
