Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
ELANE	0	1.93346066397555	0.93	0.057	0
PRTN3	0	1.44464948973883	0.813	0.032	0
AZU1	1.7357290185758e-231	1.69391087161888	0.977	0.129	4.84251038892462e-227
CST7	2.19483496361788e-142	1.26607711584391	0.801	0.131	6.12337006499752e-138
CTSG	1.95721718342386e-130	1.42664059617464	0.93	0.243	5.46044022003424e-126
GYPC	2.05729937227266e-128	0.658178849775984	0.415	0.027	5.73965951870349e-124
DEFB1	3.47545208624968e-122	0.441676958546162	0.257	0.008	9.69616377542797e-118
RNASE3	6.45165987027827e-113	0.791512295321268	0.45	0.041	1.79994858720893e-108
SRGN	9.26120187476258e-101	0.790309970473934	1	0.857	2.58378271104001e-96
RGCC	7.91213177915743e-90	0.63060447876451	0.363	0.032	2.20740564506713e-85
SERPINB1	3.60968344203108e-81	0.924773517143557	0.959	0.507	1.00706558349225e-76
RNASE2	4.54803679487574e-80	1.00328466240564	0.883	0.296	1.26885678540238e-75
SERPINB10	1.60608076622133e-79	0.497487426715195	0.269	0.019	4.4808047296809e-75
RNASEH2C	1.74495223982587e-78	0.995238788462805	0.766	0.216	4.86824225389021e-74
CD74	2.62687925112722e-63	-0.857321827488582	0.632	0.926	7.32873042271984e-59
CAT	1.52264236135668e-61	0.840875617390447	0.865	0.381	4.248019923949e-57
CFD	1.84915708427572e-61	0.762379363315572	0.988	0.597	5.15896334942082e-57
HLA-DRA	5.63056936437538e-52	-1.02026558985469	0.368	0.842	1.57087254696709e-47
CD52	4.79288590912435e-50	-0.998435304220399	0.363	0.823	1.3371672397866e-45
PRSS57	9.37358635079881e-50	0.753134253687045	0.713	0.241	2.61513685600936e-45
CLEC11A	2.0180522096839e-45	0.697435897097072	0.62	0.191	5.63016385979713e-41
LOC100506844	1.93835146460079e-44	0.697193622154499	0.678	0.229	5.40780675108975e-40
CSTA	2.51244216168608e-44	0.718942076535035	0.854	0.389	7.00946238688798e-40
NUCB2	7.73626878167029e-43	0.720403852569859	0.86	0.387	2.15834162739819e-38
LRRC75A-AS1	2.22226951069453e-42	0.485416421473754	0.965	0.758	6.19990970788667e-38
LINC01268	8.26610247233957e-42	0.429130685488609	0.269	0.039	2.30615992875802e-37
TMSB10	3.53323253271715e-41	-0.359457886916512	0.895	0.977	9.85736544302758e-37
MYB	6.13980441193061e-38	0.584921658342732	0.515	0.15	1.71294403288452e-33
CSF3R	8.01207362325357e-35	0.430859379491475	0.357	0.078	2.23528842015151e-30
ERLIN1	1.43945632476291e-32	0.509754194516324	0.439	0.123	4.01593920045604e-28
HLA-DPA1	1.35632008657199e-31	-0.786892773872026	0.357	0.712	3.78399740952718e-27
ACTB	1.05161351496493e-30	-0.310388942013584	0.901	0.957	2.93389654540065e-26
ANPEP	2.07326592552532e-30	0.370783725710918	0.269	0.053	5.78420460562308e-26
NDUFB9	6.19611930084241e-30	0.597092793529148	0.69	0.31	1.72865532374202e-25
HLA-DRB1	9.05960008943499e-30	-0.751373596599312	0.363	0.717	2.52753782895147e-25
S100A4	2.59570688327392e-29	-0.702742914072436	0.409	0.77	7.24176263364591e-25
TKT	5.78983022003724e-29	0.514924634486182	0.883	0.594	1.61530473308819e-24
CD36	1.08378440831759e-28	-0.929928561451188	0.158	0.602	3.02365012076524e-24
DMXL2	1.43350840921781e-28	0.456761941887495	0.433	0.124	3.99934511087677e-24
EAF2	2.01039042452625e-28	0.524858569296068	0.509	0.171	5.6087882453858e-24
HLA-A	4.11255279846475e-28	0.344443919498843	0.959	0.805	1.14736110524368e-23
HLA-DPB1	5.86832571550524e-28	-0.78489830282349	0.292	0.654	1.63720419136881e-23
CITED2	5.25717489660952e-27	0.564293318923834	0.602	0.243	1.46669922440509e-22
FTH1	7.57553890805096e-27	-0.525468269176142	0.602	0.829	2.11349959995714e-22
FAM46A	1.07222569250407e-26	0.584646417312864	0.596	0.245	2.99140245951709e-22
MGST1	2.38946790113556e-25	0.547317121000461	0.702	0.334	6.66637649737811e-21
MYC	5.79733017881061e-24	0.422745795298081	0.357	0.104	1.61739714658637e-19
GPX1	3.24308917458533e-23	-0.367858749839668	0.766	0.847	9.0478944881756e-19
PLAC8	3.80448264520152e-23	0.493767506396292	0.86	0.538	1.06141261318477e-18
LYZ	6.88737982479842e-23	0.579579993133793	0.871	0.508	1.92151009732051e-18
LYST	1.20853946332341e-22	0.528587470788439	0.702	0.335	3.371704248726e-18
P4HB	1.41976706299149e-22	0.497163596373694	0.608	0.265	3.96100812903996e-18
JAML	2.09464131908437e-20	-0.761634859284053	0.094	0.448	5.84383981611348e-16
MNDA	2.23164592517932e-20	0.501323932703788	0.673	0.292	6.22606896665777e-16
SAMHD1	2.24120433532831e-20	-0.714828983333807	0.228	0.573	6.25273597513246e-16
LGALS1	2.40021615567973e-20	-0.632847348072588	0.345	0.699	6.69636305273087e-16
HLA-DRB5	7.1187213974327e-19	-0.610324977025274	0.31	0.592	1.98605208266975e-14
TPM4	8.06830400716166e-18	-0.615626057997202	0.234	0.53	2.25097613495803e-13
CAP1	1.09499325129737e-17	-0.480238714997513	0.485	0.708	3.05492167179452e-13
IGLL1	1.57922958088511e-17	0.346745001383716	0.263	0.077	4.40589260771137e-13
LST1	6.41327142378469e-17	-0.575764442715964	0.281	0.568	1.78923859452169e-12
GAS5	8.47823633177616e-17	0.317750965958121	0.895	0.734	2.36534315420223e-12
CLEC12A	1.07684651549205e-16	0.447397182628794	0.602	0.305	3.00429409357128e-12
IQGAP1	1.71299628630535e-16	-0.592861476040355	0.246	0.539	4.77908833916329e-12
LRPAP1	1.89909193404573e-16	0.396847710926256	0.468	0.202	5.29827658679418e-12
SUCNR1	2.94762911893612e-16	0.332619540756154	0.333	0.115	8.22359047891987e-12
GLIPR1	5.68908815143669e-16	-0.605204464639378	0.175	0.474	1.58719870336932e-11
PTPRC	6.08044587728931e-16	-0.462906572185415	0.52	0.709	1.69638359530494e-11
PGD	7.16847370945759e-16	0.422874788302082	0.567	0.277	1.99993248020157e-11
LCP1	2.28074678366467e-15	-0.364522143954106	0.626	0.77	6.36305545174606e-11
CALM2	8.17812851555048e-15	-0.383356395674288	0.614	0.767	2.28161607455343e-10
RAB27A	8.23790987933783e-15	0.364179610763532	0.38	0.154	2.29829447723646e-10
BAZ1A	3.02790816710432e-14	0.389627395081919	0.45	0.203	8.44756099540435e-10
CD38	4.8008245727981e-14	0.30631735068566	0.257	0.087	1.33938204756494e-09
DBI	9.49933801779822e-14	-0.495694239358438	0.363	0.577	2.65022031358552e-09
CCL5	9.53945234576537e-14	0.296679126678176	0.345	0.134	2.66141180994508e-09
FGL2	1.28814646987062e-13	-0.657487382332693	0.053	0.314	3.59379983629203e-09
CKS2	1.36897741126162e-13	0.372734286571899	0.392	0.171	3.81931007967878e-09
APLP2	2.19353381450277e-13	0.378461134110567	0.795	0.543	6.11973998908127e-09
MEF2C	3.48643892571431e-13	-0.538058442903411	0.041	0.299	9.72681595885034e-09
ACTN1	5.08115993907545e-13	0.316545419682036	0.281	0.105	1.41759281140266e-08
VAMP8	6.79838167266039e-13	0.324557832480913	0.877	0.651	1.89668050285552e-08
RNASE6	7.09635183204515e-13	-0.530489282552365	0.076	0.344	1.97981119762228e-08
AHNAK	9.87938806507265e-13	-0.520650750743126	0.281	0.519	2.75625047627462e-08
S100A6	1.41698777802113e-12	-0.438130162238099	0.462	0.678	3.95325420190114e-08
HLA-DMA	2.15068784840303e-12	-0.510994111851577	0.105	0.362	6.0002040282596e-08
CST3	2.4832052942967e-12	-0.401156691350155	0.515	0.67	6.92789445055835e-08
CALR	2.64899850609698e-12	0.358177187129192	0.813	0.546	7.39044093215995e-08
NAPSB	5.77605984604408e-12	-0.548525953387828	0.047	0.283	1.61146293644784e-07
RNA5-8S	6.3087543983097e-12	0.388718830796913	0.725	0.491	1.76007938958442e-07
SSR4	7.43664579470564e-12	0.349088289362233	0.795	0.557	2.07474981026493e-07
CYBB	8.617271453229e-12	-0.51425846921227	0.158	0.413	2.40413256273636e-07
MSRB1	1.46001777765189e-11	0.288799394188012	0.333	0.14	4.07330359787101e-07
RPS18P9	1.61515041770688e-11	0.287111114531963	0.877	0.68	4.50610815036042e-07
TARP	1.98610407247318e-11	0.35288268856421	0.608	0.343	5.54103175179294e-07
HLA-E	2.25298262565456e-11	-0.326410580116894	0.632	0.725	6.28559622731366e-07
NCOA4	2.40625015733911e-11	0.381292289001598	0.667	0.416	6.71319731396037e-07
GPI	3.63217442511979e-11	0.296892434200968	0.333	0.144	1.01334034286417e-06
CORO1A	3.89409110594882e-11	-0.461073895795688	0.199	0.438	1.08641247764866e-06
CD53	6.14937082383077e-11	-0.470150074355646	0.146	0.382	1.71561296614055e-06
RPL22L1	6.29332218946936e-11	0.357837212964544	0.62	0.356	1.75577395764006e-06
MYL12A	1.02261490377712e-10	-0.340897521817775	0.561	0.698	2.85299332004779e-06
RIPOR2	1.09186935846706e-10	-0.501223000443865	0.082	0.309	3.04620632318724e-06
ANKRD28	1.19592675227638e-10	0.385969096662005	0.532	0.311	3.33651604617588e-06
HLA-DQB1	1.26849057535399e-10	-0.494910782939102	0.041	0.255	3.53896185618009e-06
