Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
TYROBP	2.83404883787041e-24	-1.23923018475117	0.121	0.805	7.90671285277466e-20
ANXA1	1.68537993427131e-19	-1.17079533087158	0.091	0.697	4.70204147862353e-15
AIF1	8.29161550818293e-18	-1.06612714419759	0.106	0.697	2.31327781062795e-13
SRGN	1.25536730685801e-17	-0.870007366402385	0.409	0.872	3.50234924940315e-13
GPX1	4.51937462671019e-17	-0.807628649391707	0.379	0.852	1.26086032710588e-12
CST3	1.26191013871605e-16	-1.04382885445255	0.106	0.673	3.52060309600391e-12
VIM	1.62156305648463e-15	-0.701092210652829	0.5	0.895	4.52399877128646e-11
CD36	6.30462986915199e-15	-1.10531072318842	0.076	0.591	1.75892868719471e-10
LST1	3.12781776663413e-14	-0.961068095244414	0.061	0.564	8.72629878713257e-10
LGALS1	5.82802195977962e-14	-0.924013800989443	0.182	0.692	1.62595984655892e-09
CFD	7.22850823260137e-14	-1.00812685575269	0.136	0.623	2.01668151181346e-09
GAPDH	1.20661868067114e-13	-0.64994686413405	0.47	0.84	3.36634545720442e-09
ENO1	3.47639151119875e-13	-0.77171016459953	0.288	0.742	9.69878467709339e-09
FLT3	1.70507619934351e-12	-0.902197491288493	0.03	0.509	4.75699208854847e-08
LRRC75A-AS1	3.53556327431569e-12	-0.704240123199147	0.379	0.774	9.86386797901333e-08
S100A4	9.19406274175123e-12	-0.719887744479355	0.333	0.761	2.56505156432118e-07
SPINK2	9.99963640030466e-12	-0.931740772041498	0.091	0.53	2.789798559321e-07
H2AFY	2.0609884546624e-11	-0.776516917999347	0.167	0.63	5.74995168966263e-07
APLP2	4.06204399769351e-11	-0.803307206210869	0.136	0.562	1.13326965491651e-06
VAMP8	5.50131761410371e-11	-0.751936348176416	0.227	0.669	1.53481260115879e-06
TPM4	1.99172985487174e-10	-0.778663349214404	0.106	0.524	5.55672712210667e-06
SAMHD1	2.01586907473094e-10	-0.815591391442857	0.136	0.565	5.62407313159184e-06
ACTG1	2.34148613787347e-10	-0.540533042348261	0.53	0.878	6.5325121760532e-06
RPS9	4.63745593062457e-10	-0.32582754545183	0.818	0.971	1.29380383008495e-05
DBI	1.06442279144707e-09	-0.729773298899673	0.152	0.574	2.96963314585819e-05
HCST	1.07696595439627e-09	-0.724849038634223	0.076	0.472	3.00462731617014e-05
CD99	1.75530284687534e-09	-0.726489356753623	0.152	0.556	4.8971194124975e-05
TSPO	5.88774734062681e-09	-0.683218144094788	0.152	0.527	0.000164262263056147
SPN	7.37348592741836e-09	-0.691873669145583	0.106	0.478	0.000205712883889045
DUSP6	8.04136294115263e-09	-0.692912180847267	0.136	0.541	0.000224345984695217
HNRNPA1	8.67309061884363e-09	-0.51045700241832	0.5	0.826	0.000241970555175118
CD63	1.34794968532879e-08	-0.664161707252266	0.121	0.482	0.000376064482709878
ZFP36L2	2.71410921635761e-08	-0.614426308503544	0.273	0.665	0.00075720933027161
GSTP1	2.98860667392664e-08	-0.603122969173396	0.318	0.723	0.000833791375958794
CD302	3.29869784908139e-08	-0.654467757178087	0.076	0.422	0.000920303712915218
CANX	3.90927318908148e-08	-0.62125039685286	0.197	0.599	0.00109064812702184
EMB	5.54448452549002e-08	-0.541912643010521	0.394	0.716	0.00154685573776646
JAML	5.7353602671156e-08	-0.698086455495572	0.091	0.438	0.00160010816092258
BTF3	5.74846300499726e-08	-0.447991922881928	0.53	0.817	0.00160376369376419
SPTLC2	6.07275142733316e-08	-0.636348800255519	0.015	0.34	0.00169423692071168
TKT	6.1590383602961e-08	-0.620134775373644	0.227	0.614	0.00171831011213901
PSMA6	7.39217994855322e-08	-0.61209633831916	0.152	0.517	0.00206234428384686
STMN1	1.11937456654074e-07	-0.714686532044218	0.045	0.367	0.003122943103192
GLIPR1	1.37680032907075e-07	-0.639547729637227	0.121	0.467	0.00384113523807448
NCOA4	1.66693371668832e-07	-0.617264053443152	0.091	0.433	0.00465057837618875
LYZ	1.75313740507894e-07	-0.866061522141671	0.197	0.53	0.00489107804642973
TARP	1.9461530485691e-07	-0.60300338369758	0.045	0.361	0.00542957239020292
CTSC	2.03128126954858e-07	-0.604539739395136	0.076	0.398	0.00566707161391359
CKLF	2.13280074683355e-07	-0.616663227939995	0.076	0.396	0.00595030080359091
CALR	2.41880194338975e-07	-0.611899877932313	0.182	0.565	0.00674821554186308
ACTB	2.64867005332092e-07	-0.292427103833465	0.803	0.957	0.00738952458176004
CSTA	2.70653144638757e-07	-0.621665335733108	0.091	0.416	0.00755095208227667
MGST1	2.78643213725898e-07	-0.607828007111564	0.045	0.356	0.00777386701973883
TXN	4.26202861332754e-07	-0.579261034100956	0.152	0.508	0.0118906336283225
TIMP1	4.35824719021414e-07	-0.583521642577274	0.061	0.373	0.0121590738359784
CPVL	6.1245727739884e-07	-0.644586803613674	0.03	0.324	0.0170869455821502
LCP1	6.6344258802812e-07	-0.461012294277457	0.47	0.769	0.0185093847633965
HADHA	7.84122096942423e-07	-0.549472363880824	0.197	0.535	0.0218762223825967
RNASE2	9.79517406215908e-07	-0.589902104622228	0.03	0.327	0.0273275561160176
CREG1	1.3044857316808e-06	-0.546680911106938	0.061	0.346	0.0363938474281626
ITGB2	1.53739649171941e-06	-0.555277011997437	0.182	0.512	0.0428918247224798
XBP1	1.56085761063765e-06	-0.524040462850473	0.076	0.382	0.0435463664791798
FCER1G	1.64501898435328e-06	-0.591501140916174	0.045	0.332	0.0458943846444721
NUCB2	1.65783984438809e-06	-0.583883109247316	0.106	0.413	0.0462520738185832
