Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
TXNIP	1.12544131389908e-33	-0.401356391237354	0.655	0.802	3.13986872164704e-29
HLA-E	1.1116889779918e-31	-0.427578743735801	0.557	0.74	3.10150107969931e-27
PTPRC	2.99382025211636e-23	-0.351680593492893	0.587	0.713	8.35245912137943e-19
UBC	2.86551507556603e-17	-0.262942452484926	0.647	0.739	7.99450050932168e-13
AHNAK	6.318385964447e-15	-0.373940881538657	0.365	0.525	1.76276650022107e-10
FCER1G	2.90768996390372e-13	-0.389952018155301	0.186	0.344	8.11216423029499e-09
CTSS	3.42198498488738e-13	-0.381528928424889	0.443	0.553	9.5469959093373e-09
EVI2B	6.81698119827541e-13	-0.35111068113244	0.267	0.422	1.90186958450686e-08
NEAT1	2.07940497901637e-12	-0.329979891515897	0.423	0.544	5.80133195095777e-08
SAT1	8.83859144173719e-12	-0.354510183936754	0.229	0.371	2.46587862633026e-07
LAPTM5	1.71677351529546e-11	-0.259109961339214	0.514	0.61	4.78962643032281e-07
JAML	4.83540369566554e-11	-0.347075121020682	0.325	0.444	1.34902927705373e-06
RIPOR2	4.4375375394535e-10	-0.33451166458149	0.179	0.312	1.23802859813213e-05
DDIT4	5.71196514271727e-10	-0.310416547556509	0.139	0.275	1.59358115516669e-05
FTH1P3	8.02952379788249e-10	-0.282390197086547	0.411	0.493	2.24015684437124e-05
TSC22D3	1.01158583255056e-09	-0.316968921231449	0.217	0.345	2.8222233142328e-05
FGL2	2.98069495162917e-09	-0.388460246109451	0.204	0.314	8.31584084555023e-05
STK17B	7.16781989410001e-09	-0.293810272829024	0.285	0.401	0.000199975007225496
CD36	3.37301028017486e-08	-0.255034488462307	0.511	0.59	0.000941036138065984
YPEL5	4.2463996394288e-08	-0.259857604878563	0.144	0.26	0.00118470303540424
XAF1	6.02913921349543e-08	-0.287415227107732	0.154	0.26	0.00168206954917309
ID2	2.24215883073675e-07	-0.279725397558709	0.257	0.361	0.00625539892187246
EVI2A	3.22911336108069e-07	-0.265775243716912	0.264	0.355	0.009008903366079
GPCPD1	9.17000746321961e-07	-0.251007121818953	0.166	0.264	0.0255834038216364
