Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
GZMA	0	1.37385289579653	0.611	0.011	0
GZMB	0	1.26228023568225	0.522	0.004	0
GZMH	2.33246970399322e-272	1.01206038131249	0.425	0.004	6.50735722717069e-268
PRF1	4.26233284631263e-272	1.33588212007581	0.575	0.013	1.18914824079276e-267
CD8A	4.1947416121255e-201	0.974209850965858	0.407	0.008	1.17029096236689e-196
KLRD1	6.56927024902704e-193	1.11651500074128	0.46	0.013	1.83276070677605e-188
FCGR3A	1.15655854181614e-149	0.861916857156022	0.354	0.009	3.22668267581285e-145
FGFBP2	2.92264025209371e-149	0.780808783134162	0.274	0.004	8.15387403931624e-145
SYNE2	5.57742768090285e-146	1.21697083366602	0.54	0.031	1.55604654869509e-141
CCL5	3.10658376150743e-136	1.71263168594799	0.858	0.121	8.66705803622958e-132
KLRK1	2.31566400356232e-135	0.943828007385937	0.416	0.018	6.46047100353852e-131
NKG7	3.46438579912827e-127	1.43015592862387	0.735	0.086	9.66528994098796e-123
GNLY	1.14496500417402e-122	1.54400640445313	0.646	0.063	3.19433786514511e-118
IL32	8.14124047918751e-121	0.983643680578016	0.389	0.018	2.27132468128852e-116
CD247	1.92481236092005e-118	0.835246802293865	0.336	0.013	5.37003400573084e-114
CD3D	3.34581945460591e-98	0.893729037526983	0.363	0.021	9.33450169640504e-94
ETS1	3.07947386978073e-92	1.18934670110694	0.584	0.069	8.59142414930125e-88
SLAMF7	6.23255553309613e-87	0.698456568916762	0.283	0.013	1.73882066817849e-82
KLRB1	2.18088494091425e-86	0.734929721355853	0.292	0.014	6.08445089665667e-82
MYBL1	1.97369945829372e-78	0.649946500933324	0.257	0.012	5.50642411869365e-74
SYNE1	9.74991152670625e-77	1.04624064321481	0.478	0.055	2.72012781683578e-72
KLRG1	3.99987685107459e-68	0.721269590801238	0.292	0.02	1.1159256426813e-63
IKZF3	1.0750918392387e-63	0.846387657012342	0.381	0.039	2.99939872229205e-59
SLFN5	5.28008394745077e-62	0.9212034180126	0.434	0.055	1.47309062049929e-57
DUSP2	1.65332854002081e-57	0.757679527973949	0.31	0.029	4.61262129380407e-53
IFITM1	7.41390097708711e-51	1.02582164790866	0.584	0.128	2.06840423359753e-46
CMC1	9.52799224192309e-51	1.12852221080536	0.575	0.134	2.65821455557412e-46
CST7	2.25470081451911e-41	0.969891371142269	0.566	0.148	6.29038980242686e-37
LBH	5.13236978870315e-37	0.65384318565798	0.283	0.038	1.43187984735029e-32
PYHIN1	5.42357387228516e-36	0.601021162851859	0.274	0.037	1.51312287462884e-31
GIMAP4	1.48160119017928e-34	0.674232506963496	0.301	0.046	4.13351916048117e-30
GIMAP7	5.49876657460049e-30	0.770227579324305	0.407	0.095	1.53410088664779e-25
CX3CR1	5.88630407705455e-30	0.645289574796837	0.283	0.047	1.64221997445745e-25
HLA-E	7.69026535806939e-29	0.548171910501869	0.912	0.715	2.14550713224778e-24
HLA-B	5.05479917170722e-28	0.312659775292243	0.982	0.929	1.4102384209146e-23
HOPX	7.92068237765441e-27	0.767751060760789	0.425	0.118	2.2097911765418e-22
ARL4C	8.27104399995592e-26	0.616957012248978	0.301	0.06	2.3075385655477e-21
TXNIP	1.63512913079694e-25	0.472917704247265	0.929	0.782	4.56184676201038e-21
TMSB4X	2.39750370439119e-25	0.263442220571524	1	0.972	6.68879558488099e-21
PTPRCAP	5.49486617296255e-24	0.764788167224867	0.628	0.309	1.53301271359482e-19
CD2	3.11591350615736e-23	0.659203473244369	0.292	0.063	8.69308709082842e-19
PTPRC	2.42309608771736e-18	0.448011488198179	0.858	0.695	6.76019577512266e-14
BTG1	1.2606614972329e-17	0.655537307937598	0.478	0.199	3.51711951113007e-13
CLEC2B	6.19593092433011e-17	0.635121563103315	0.398	0.149	1.72860276857886e-12
ID2	1.39855761618029e-16	0.649006396986128	0.602	0.343	3.90183589338139e-12
HLA-C	5.8897049638538e-16	0.387443931869742	0.796	0.721	1.64316878786557e-11
CALM1	3.19413167850881e-15	0.494324077628236	0.726	0.566	8.91130796987172e-11
CCND2	2.70628329399655e-13	0.598024769826673	0.336	0.129	7.55025976192097e-09
DDX5	5.27351043158406e-13	0.304723415992497	0.867	0.778	1.47125667530764e-08
ATM	8.46232101799956e-13	0.553703506032699	0.345	0.138	2.3609029408117e-08
STK17A	2.36725517373401e-12	0.481252510120133	0.265	0.086	6.60440520920052e-08
JAK1	4.89416320676737e-12	0.601337848623111	0.442	0.236	1.36542259305603e-07
RNF213	2.43661499795646e-10	0.575099292621426	0.434	0.249	6.79791218279873e-06
MAN1A2	4.70519208557722e-09	0.485167047787584	0.478	0.306	0.000131270153995519
ANXA6	2.11995335886054e-08	0.42992379415482	0.283	0.125	0.000591445787588501
PPP2R5C	2.64925582702481e-08	0.486861972265686	0.327	0.164	0.000739115883181652
BTN3A2	3.48790408170509e-08	0.46689593027752	0.292	0.137	0.000973090359754903
ATP2B4	1.82309786135787e-07	0.422347008824811	0.265	0.123	0.00508626072340233
CTSW	1.14091383041842e-06	0.470856978970466	0.31	0.176	0.0318303549548434
