Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
LRRC75A-AS1	6.45863740165617e-51	0.402932308723321	0.956	0.748	1.80189524868805e-46
PRSS57	4.3917872118074e-37	0.527305494340737	0.504	0.237	1.22526471422215e-32
SELENOP	2.41420264284867e-35	0.532002656708321	0.474	0.219	6.7353839532835e-31
HSP90AB1	1.78596172087071e-34	0.340819471524987	0.923	0.734	4.9826546050572e-30
SERPINB1	9.9677498621317e-34	0.462437583352359	0.782	0.5	2.78090253403612e-29
GAS5	4.7999826933803e-30	0.33202546551478	0.898	0.724	1.33914717162617e-25
SPINK2	7.32351832393087e-24	0.407094523122387	0.769	0.497	2.04318837719347e-19
CFD	4.7365887248727e-18	0.335192277291746	0.793	0.596	1.32146088835224e-13
HSPD1	1.5136275331173e-17	0.327845146564956	0.656	0.477	4.22286945464396e-13
LOC100506844	2.59502940483262e-17	0.369417666758218	0.405	0.233	7.23987253654254e-13
CDK6	1.75885256657278e-13	0.30438070755686	0.636	0.464	4.90702277548139e-09
MGST1	2.16515252317184e-10	0.266845842927919	0.477	0.337	6.04055902439712e-06
CAT	2.64559978433673e-09	0.256722767947833	0.515	0.391	7.38095883832104e-05
EBPL	8.04870982054671e-09	0.258230648908855	0.295	0.187	0.000224550955283433
HSH2D	1.32152057199776e-08	0.256211511124074	0.41	0.299	0.000368691024381656
