Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
GPX1	2.17215659718714e-37	-1.13480050155963	0.204	0.863	6.06009969049239e-33
HLA-DRA	4.10252371668413e-34	-1.11204932340257	0.212	0.839	1.1445630917177e-29
CD74	5.3967227747324e-34	-0.884777405534802	0.434	0.927	1.50563168692259e-29
AIF1	8.80738800257632e-33	-1.15288404251562	0.08	0.705	2.45717317883877e-28
VIM	1.60038199525895e-28	-0.805741396673137	0.434	0.902	4.46490572857293e-24
HLA-DRB1	2.68647252584524e-27	-1.027304625273	0.133	0.718	7.49498969985563e-23
CFD	4.50263774173725e-26	-1.14147324554284	0.08	0.631	1.25619090356728e-21
LRRC75A-AS1	1.09556536044135e-24	-0.873103634766688	0.283	0.782	3.05651779909533e-20
CST3	1.83752326594597e-23	-0.932758887298858	0.133	0.679	5.12650615966265e-19
HLA-DRB5	1.46768410894957e-22	-0.934834652777586	0.08	0.594	4.0946918955584e-18
RPS24	1.86078504180368e-22	-0.271768797422063	0.876	0.989	5.19140418812808e-18
LGALS1	1.87544574976606e-21	-0.885488931809966	0.204	0.698	5.23230609727233e-17
RPS9	8.18521857586147e-20	-0.289119138869973	0.858	0.971	2.28359413047959e-15
SPINK2	2.11655096316413e-19	-0.953281629919854	0.071	0.536	5.9049655321316e-15
RPLP0	2.52985054496165e-19	-0.281491068811708	0.894	0.979	7.0580300353885e-15
EEF1G	6.20161453207105e-18	-0.441924508907912	0.681	0.944	1.7301884383025e-13
CD36	9.17647826346044e-18	-0.871871990774477	0.142	0.595	2.56014567072283e-13
FLT3	9.26600250189019e-18	-0.815194744048653	0.071	0.514	2.58512203800234e-13
HLA-DPB1	1.71468057353685e-17	-0.800355604654096	0.186	0.652	4.78378733211046e-13
GAPDH	2.46100684295892e-17	-0.63521503106869	0.434	0.846	6.86596299117109e-13
LST1	4.14438768337708e-17	-0.773083415911642	0.115	0.569	1.15624271978537e-12
HLA-DPA1	7.63829749925948e-17	-0.746533917331274	0.257	0.71	2.1310086193184e-12
RPL7	2.66744132469415e-16	-0.295853101943553	0.832	0.963	7.4418945517642e-12
TYROBP	5.03687651234859e-15	-0.651674451558686	0.345	0.807	1.40523817818013e-10
APLP2	5.73341681635924e-15	-0.718293917826947	0.133	0.568	1.59956595759607e-10
ZFAS1	7.30432841519832e-15	-0.634444271695992	0.345	0.776	2.03783458455618e-10
TKT	8.76657496268469e-15	-0.699418659150453	0.195	0.62	2.4457867488394e-10
GRN	1.34427100390901e-14	-0.700467207480243	0.053	0.442	3.75038167380575e-10
NAP1L1	1.86501479644221e-14	-0.616431426334115	0.354	0.758	5.20320478059412e-10
CD302	2.15044119877739e-14	-0.694491822342126	0.044	0.428	5.99951590046903e-10
HINT1	2.63089525676892e-14	-0.503867490832646	0.504	0.838	7.3399346768596e-10
YWHAE	5.60346485123451e-14	-0.669717045746363	0.106	0.523	1.56331065884592e-09
H2AFY	5.64181049437619e-14	-0.672901140766229	0.195	0.635	1.57400870982601e-09
RPL29	1.37011982362253e-13	-0.463796177116973	0.549	0.858	3.8224972959245e-09
TPM4	2.56279242451989e-13	-0.657539317765974	0.124	0.528	7.14993458516804e-09
MGST1	3.48169527877363e-13	-0.660255415796286	0.018	0.361	9.71358165825056e-09
GAS5	4.3425113782326e-13	-0.592656521146411	0.363	0.752	1.21151724941311e-08
CSTA	4.40737855012357e-13	-0.678674108077557	0.062	0.421	1.22961454169897e-08
DUSP6	4.4671745405916e-13	-0.657334883531323	0.15	0.546	1.24629702507965e-08
EMB	5.2610301044626e-13	-0.605453248322744	0.327	0.722	1.46777478884402e-08
TXN	5.8406041217719e-13	-0.640985594429842	0.133	0.513	1.62947014393314e-08
PABPC1	8.20390883217192e-13	-0.259587467420738	0.832	0.963	2.28880852508764e-08
LY86	1.74846212500079e-12	-0.63941251520041	0.035	0.365	4.87803448253969e-08
CREG1	1.82210036337998e-12	-0.606475126208402	0.018	0.351	5.08347780379379e-08
CDK6	1.87033753445777e-12	-0.662279515975926	0.115	0.492	5.21805468738374e-08
TALDO1	4.83461864155288e-12	-0.610942685053312	0.08	0.438	1.34881025480684e-07
SERPINB1	9.71920561741082e-12	-0.64535993478877	0.177	0.538	2.71156117520144e-07
RACK1	1.02208074835905e-11	-0.320854357031408	0.743	0.94	2.85150307984692e-07
TUBA1B	1.09819433604689e-11	-0.651197488132363	0.133	0.478	3.06385237813722e-07
EIF3L	1.26058314038372e-11	-0.592359961825359	0.15	0.537	3.51690090335655e-07
RNASE2	1.28263156118324e-11	-0.63759015669098	0.018	0.331	3.57841379254511e-07
RPS4X	1.40452816173189e-11	-0.349480189890033	0.726	0.954	3.91849311841579e-07
H3F3A	2.49651338708954e-11	-0.359641926593697	0.69	0.928	6.96502269864111e-07
RPL22	3.04620934307492e-11	-0.374048096436274	0.646	0.908	8.49861944624472e-07
HSPD1	3.9290905221048e-11	-0.606580196432563	0.15	0.505	1.09617696476202e-06
EEF2	4.01905829915557e-11	-0.458110897375635	0.522	0.851	1.12127707488141e-06
JAML	6.73116698927776e-11	-0.619933017231777	0.106	0.442	1.8779282783386e-06
CYBB	7.82221676935055e-11	-0.613478418196299	0.088	0.411	2.18232025648111e-06
CLEC12A	7.97183408536512e-11	-0.567988299058135	0.027	0.327	2.22406199147602e-06
SELENOH	8.72334021004589e-11	-0.56544847470515	0.23	0.626	2.4337246852007e-06
HOXA9	8.83394678765524e-11	-0.566439152183556	0.018	0.308	2.46458281428793e-06
RPL36A	1.18242151688589e-10	-0.277731277669179	0.788	0.952	3.29883778995994e-06
RNASE6	1.3281944451288e-10	-0.586391551775423	0.044	0.341	3.70552968246484e-06
APEX1	1.81160861664215e-10	-0.567954818269272	0.133	0.478	5.05420687956992e-06
PGD	2.269593993204e-10	-0.529293865217102	0.018	0.298	6.33194028163984e-06
CTSB	2.54403307853759e-10	-0.55625860907437	0.08	0.389	7.09759788581202e-06
FOS	4.32783697762781e-10	-0.575097281477696	0.186	0.518	1.20742323838838e-05
TIMP1	4.65523067875656e-10	-0.545464689715423	0.08	0.377	1.29876280706629e-05
MNDA	4.68621234756637e-10	-0.654458122446522	0.035	0.317	1.30740638284754e-05
NME2	5.55677000954428e-10	-0.538723269440323	0.159	0.502	1.55028326496276e-05
CPVL	5.88657412178405e-10	-0.602824421383537	0.044	0.327	1.64229531423653e-05
GAPT	6.01822871517127e-10	-0.523750774291589	0.035	0.319	1.67902562924563e-05
PYCARD	6.25747029495861e-10	-0.525042467402038	0.124	0.454	1.7457716375905e-05
LYZ	6.73026166533067e-10	-0.763653184066055	0.212	0.534	1.8776757020106e-05
TAGLN2	6.87463530327492e-10	-0.522867333323801	0.301	0.657	1.91795450326067e-05
HLA-DRB6	7.02086411186144e-10	-0.530247754406189	0.027	0.305	1.95875087856822e-05
VAMP8	7.63860065563133e-10	-0.531466744216812	0.292	0.673	2.13109319691458e-05
PTTG1IP	7.96745660701951e-10	-0.533268150698699	0.088	0.391	2.22284071879237e-05
FTH1	8.90959605040237e-10	-0.474590847246068	0.478	0.829	2.48568820210176e-05
HMGA1	9.11008505056878e-10	-0.501493836806394	0.027	0.301	2.54162262825818e-05
CTSG	9.60475709405382e-10	-0.582542137621234	0.018	0.282	2.67963118167008e-05
HNRNPA1	1.16361434209904e-09	-0.40199178859716	0.558	0.828	3.24636765302211e-05
STMN1	1.23658939151173e-09	-0.599909854838573	0.08	0.37	3.44996074337856e-05
TMEM14C	1.426189575706e-09	-0.509751412036074	0.044	0.319	3.97892629726218e-05
RNF130	1.43585420633639e-09	-0.513852099503408	0.027	0.296	4.00588965025789e-05
FABP5	1.45436420727035e-09	-0.499120888467637	0	0.251	4.05753070186355e-05
SELENOP	1.49191808693836e-09	-0.522668528811553	0	0.251	4.16230227074932e-05
TNFSF13	1.590832796275e-09	-0.493921515396957	0.009	0.268	4.43826441832762e-05
EIF2S3	1.85643504603528e-09	-0.520450114514637	0.177	0.522	5.17926813493382e-05
ANKRD28	2.75100132954974e-09	-0.532048477617836	0.053	0.329	7.67501860931081e-05
MRPL33	3.06233114992394e-09	-0.500275454541273	0.115	0.44	8.5435976751728e-05
AHR	3.12696965124185e-09	-0.548285074118211	0.062	0.338	8.72393262999963e-05
DUT	3.36255452556254e-09	-0.531893002956968	0.15	0.465	9.38119087086694e-05
SOX4	3.44564411347117e-09	-0.507788687824788	0.027	0.283	9.61300251217323e-05
RTN3	4.22822982671223e-09	-0.480370547767214	0.088	0.395	0.000117963383935445
SH3BGRL	4.37694828961984e-09	-0.503393664840357	0.15	0.472	0.000122112480332104
GUCY1A3	4.84020703886701e-09	-0.540645478928658	0.018	0.265	0.000135036936177351
NAPSB	5.28399297683135e-09	-0.551441700018671	0.027	0.28	0.000147418120060618
RPL23	5.28770652672298e-09	-0.262553883968914	0.796	0.955	0.000147521724389045
CALM2	5.76800301166985e-09	-0.461165044778834	0.442	0.77	0.000160921516022577
C6orf48	6.27664790802934e-09	-0.49748638566457	0.177	0.515	0.000175112199986111
NPM1	6.31340443550451e-09	-0.406688611021407	0.531	0.821	0.00017613767034614
PRSS57	9.1921728899636e-09	-0.494123604933206	0.027	0.269	0.000256452431457095
SRGN	9.83417560499738e-09	-0.366514424341907	0.673	0.869	0.000274363665203822
SNRPE	1.07790553299842e-08	-0.452503147439525	0.08	0.365	0.000300724864651229
ATP5G2	1.29988839184734e-08	-0.478926547872846	0.301	0.652	0.000362655862441489
BTF3	1.37092462624056e-08	-0.358215895855094	0.575	0.82	0.000382474261474854
GLIPR1	1.67130531860099e-08	-0.496593164618733	0.168	0.47	0.000466277470836491
RPLP0P2	1.87630282558235e-08	-0.479385643273659	0.319	0.66	0.000523469725309218
MT-ND2	1.88155082445649e-08	-0.313435373160457	0.699	0.944	0.000524933864515117
GSTP1	2.04677005075283e-08	-0.469595150340869	0.381	0.726	0.000571028376459533
HLA-DMA	2.4085460667694e-08	-0.477261227454227	0.088	0.358	0.000671960267167995
TNFSF13B	2.42937589646374e-08	-0.469960973320825	0.044	0.287	0.00067777158135442
CARD19	2.99764206572789e-08	-0.458399347198171	0.062	0.326	0.000836312159917425
ERP29	3.5340836724459e-08	-0.449573032285872	0.142	0.451	0.000985974003775683
FLJ44635	4.04854615187062e-08	-0.480055330776312	0.283	0.653	0.00112950389091038
CCDC88A	4.16821307296813e-08	-0.465870487141056	0.088	0.353	0.00116288976522738
ITM2C	4.53074627121666e-08	-0.454039009102536	0.053	0.299	0.00126403290220674
EIF4B	4.71735176151105e-08	-0.456877822039335	0.354	0.692	0.00131609396794397
FTH1P3	4.84007223821556e-08	-0.468943080323945	0.186	0.494	0.00135033175373976
RAC1	5.41220592145772e-08	-0.447811935471303	0.124	0.412	0.00150995133002749
NPC2	7.00880689873058e-08	-0.446542748822857	0.106	0.381	0.00195538703667685
TUBB	7.2153617403985e-08	-0.507846746712632	0.133	0.392	0.00201301377195378
GSTO1	7.28910932365157e-08	-0.443619396903699	0.106	0.383	0.00203358861020555
MLEC	7.37174175834069e-08	-0.444035496632773	0.088	0.355	0.00205664223315947
HSD17B11	7.88573476094349e-08	-0.446508064888334	0.124	0.408	0.00220004114095562
ENO1	8.42074930874984e-08	-0.409240991492489	0.451	0.743	0.00234930484964812
FTL	8.81268019305289e-08	-0.358104016599744	0.611	0.874	0.00245864964705983
HSP90AB1	1.04562435014478e-07	-0.386774995941434	0.496	0.76	0.00291718737446893
CLNS1A	1.12291642775649e-07	-0.410134677467022	0.035	0.262	0.00313282454179783
ETS2	1.15267025997326e-07	-0.462128548181807	0.062	0.297	0.0032158347582994
HMGB2	1.35362069139829e-07	-0.499156484822501	0.195	0.469	0.0037764663669321
CAT	1.49344880040215e-07	-0.44325387068286	0.142	0.411	0.00416657280824197
BCL11A	1.53351805825231e-07	-0.458504130150214	0.08	0.317	0.00427836203071813
RNASET2	1.57865741737432e-07	-0.443617433107418	0.186	0.475	0.00440429632873262
ACTG1	1.58176864425681e-07	-0.38092046532936	0.584	0.881	0.00441297634061207
HSBP1	1.60273859599658e-07	-0.413882433134544	0.08	0.329	0.00447148040897086
TMEM14B	1.83816518727546e-07	-0.408469910385748	0.071	0.314	0.00512829705597981
ANP32B	2.0183665611751e-07	-0.435086731017187	0.204	0.506	0.00563104086902242
FAM30A	2.06446125314125e-07	-0.447438781714337	0.062	0.293	0.00575964045013877
TMEM173	2.30739735870403e-07	-0.39421296863212	0.035	0.258	0.00643740789104837
RSL24D1	2.3423157267243e-07	-0.431688356405717	0.186	0.484	0.00653482664598813
LOC100506844	2.58647756799374e-07	-0.405127896231535	0.035	0.256	0.00721601376694574
IL6R	2.67076472879687e-07	-0.411772803849117	0.035	0.255	0.0074511665168704
GRB2	2.80859554831162e-07	-0.436473587392089	0.265	0.611	0.0078357007202346
NCOA4	3.46158870776367e-07	-0.431198203806439	0.159	0.436	0.00965748633578987
LDHB	4.0300317821252e-07	-0.419387693007833	0.15	0.435	0.0112433856689511
COMMD3	4.84108533374047e-07	-0.398509836435934	0.071	0.307	0.0135061439726025
HADHA	5.49036692212987e-07	-0.410761494039001	0.221	0.538	0.0153175746760501
GNAQ	5.67821634308247e-07	-0.407176770865367	0.062	0.289	0.0158416557755658
MEF2C	5.90368638019786e-07	-0.431196462633604	0.071	0.294	0.016470694632114
EIF3E	6.18829363300007e-07	-0.42076759391357	0.327	0.658	0.0172647204067069
TMEM123	6.7458825902903e-07	-0.423771517397308	0.204	0.507	0.0188203378386509
RAB31	6.74963078925025e-07	-0.419372930297237	0.08	0.307	0.0188307949389293
PHPT1	6.97611911904997e-07	-0.389743370385998	0.053	0.272	0.0194626747302375
NMI	7.05132511442566e-07	-0.378544386766492	0.062	0.284	0.0196724919367361
MFSD1	7.33969586656505e-07	-0.381248641594595	0.071	0.304	0.0204770174981298
ARPC3	7.77295258799541e-07	-0.413787523987205	0.389	0.74	0.0216857604252484
H3F3AP4	8.01119133861573e-07	-0.418082830736576	0.274	0.606	0.022350422715604
GPX4	8.16365230010396e-07	-0.398107549380484	0.186	0.472	0.02277577355206
METTL7A	9.41796816476588e-07	-0.405346773708496	0.097	0.338	0.0262751893828803
SCPEP1	9.75186452201996e-07	-0.397847289548701	0.044	0.252	0.0272067268299835
GSN	9.84384444452213e-07	-0.384665107345892	0.053	0.264	0.0274633416157723
NUCB2	1.00707473400644e-06	-0.440273813412334	0.168	0.415	0.0280963780040456
