Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
ACY3	3.57693432312523e-107	0.77146645898376	0.415	0.07	9.97928906808708e-103
MS4A1	6.00415429537333e-96	0.693542070160566	0.328	0.043	1.67509900686621e-91
JCHAIN	1.01259283551043e-68	0.749568979553341	0.344	0.072	2.82503275179054e-64
TNNI2	1.66999263652511e-52	0.488291919691472	0.269	0.057	4.6591124566414e-48
DDIT4	1.00441228285998e-38	0.575263443639726	0.495	0.235	2.80220982795106e-34
CALM2	3.11227493470399e-37	0.346171853191878	0.867	0.748	8.68293584033066e-33
PALLD	2.3943394879503e-32	0.449282840613101	0.303	0.103	6.67996773743255e-28
MDFIC	1.97905250439378e-25	0.415700963114623	0.3	0.122	5.52135858200821e-21
S100B	2.02152534658029e-23	0.429296666071059	0.29	0.117	5.63985356442436e-19
LTB	4.54656212685445e-23	0.405148865840349	0.272	0.104	1.26844536777112e-18
LIME1	2.20394546610876e-22	0.358434238572525	0.254	0.097	6.14878745589683e-18
NAPSB	7.71546547313926e-22	0.400126125826207	0.467	0.251	2.15253771235112e-17
LGALS1	2.20822028166782e-21	0.296673932939916	0.815	0.668	6.16071376382506e-17
LSP1	2.6949911252394e-21	0.401798813168736	0.385	0.202	7.51875574030539e-17
RUNX2	4.64626972409364e-21	0.388646406064824	0.313	0.143	1.29626279032489e-16
CLEC4A	9.41498315401094e-20	0.37840544241336	0.287	0.127	2.62668615013751e-15
SAMHD1	6.44711191183798e-19	0.334450501842345	0.718	0.539	1.79867975228368e-14
PAK1	1.30856729912754e-17	0.382903986218004	0.408	0.239	3.65077190783591e-13
IFITM1	2.03466704751113e-16	0.339520880343191	0.274	0.126	5.6765175958513e-12
PKIB	2.90225373723972e-16	0.343123708800857	0.267	0.124	8.09699770152508e-12
CD36	4.40042317431908e-16	0.310470197401982	0.736	0.564	1.22767406140328e-11
MEF2C	1.10228927170442e-15	0.369411319382477	0.426	0.272	3.07527683912816e-11
ERCC1	7.35733256896047e-15	0.331240886637912	0.326	0.184	2.05262221341428e-10
ITGB7	2.1437380257083e-14	0.314912919253087	0.269	0.135	5.98081471792359e-10
CYBB	7.53943402599512e-14	0.326825407382222	0.533	0.386	2.10342669891238e-09
FLT3	9.11263252499137e-14	0.285798533154692	0.608	0.489	2.54233334814734e-09
CAPG	4.92073845197253e-13	0.312946086820155	0.359	0.222	1.37283682071582e-08
RNASE6	5.94174055521796e-13	0.311205655551963	0.456	0.318	1.65768619750026e-08
PPM1K	1.04917941141199e-12	0.310444101396614	0.262	0.138	2.92710563989831e-08
SCPEP1	2.1874803851695e-12	0.318403060042919	0.367	0.233	6.10285152658439e-08
METTL7A	1.52093420859922e-11	0.304716876065741	0.438	0.319	4.24325434857098e-07
RAB11FIP1	4.06345746564324e-10	0.281686578385861	0.359	0.235	1.13366399833981e-05
RPS6KA3	5.81755073839071e-10	0.294011233357618	0.356	0.236	1.62303848050362e-05
GPR183	8.0886186518905e-09	0.279178352408789	0.272	0.17	0.000225664371769093
FXYD5	2.80998939239388e-08	0.254379056622357	0.423	0.344	0.00078395894058397
SATB1	4.65768828744171e-08	0.263334895081978	0.359	0.261	0.00129944845531336
GNPTAB	6.65426740539842e-08	0.250039173763338	0.341	0.242	0.0018564740634321
ID2	1.13158976243156e-07	0.250537462899651	0.446	0.339	0.00315702227820782
