Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
PRSS57	6.4995717894154e-50	0.656740290136602	0.762	0.237	1.813315533529e-45
SELENOP	1.67323325575144e-45	0.628357925726767	0.708	0.22	4.66815346022094e-41
CTSG	5.26700454988171e-40	0.542544001291092	0.768	0.249	1.4694415993715e-35
TMSB4X	2.92137517320185e-39	-0.305146970944024	0.995	0.972	8.15034459571584e-35
LRRC75A-AS1	5.45659314101996e-39	0.448108116067709	0.995	0.756	1.52233492041316e-34
MYC	2.90567881774073e-37	0.422869436987009	0.422	0.1	8.10655333361488e-33
IMPDH2	3.67390828728506e-37	0.47922880351009	0.622	0.189	1.02498367306966e-32
HSP90AB1	2.0559689184593e-35	0.43625914013437	1	0.739	5.73594768560961e-31
GAS5	2.65087739662198e-32	0.43433479546117	0.989	0.728	7.39568284883567e-28
NPM1	2.25722455632165e-31	0.350681547356341	0.989	0.804	6.29743078968176e-27
LOC100506844	4.39373113424429e-31	0.511809713974011	0.632	0.23	1.22580704914281e-26
MGST1	8.40181983027355e-31	0.536847699945317	0.789	0.328	2.34402371444802e-26
NME1	2.37852421882275e-30	0.449911381091265	0.578	0.192	6.6358447180936e-26
EBPL	6.16315134844267e-28	0.407330756627336	0.546	0.179	1.71945759470202e-23
NOP16	1.79187930910776e-27	0.290808317299829	0.292	0.066	4.99916408447973e-23
BZW2	3.00014246714301e-27	0.386669173817745	0.486	0.155	8.3700974690823e-23
SERPINB1	9.80737480674122e-27	0.536249920379161	0.946	0.506	2.73615949733273e-22
KIT	1.83490451414126e-26	0.354899881862179	0.4	0.115	5.1192001040027e-22
NFE2	4.44959160101446e-26	0.33326480532618	0.438	0.13	1.24139156076702e-21
SNHG8	5.45874798573006e-26	0.502806070409193	0.816	0.381	1.52293610053883e-21
GNL3	1.06574589444435e-25	0.419504317492029	0.584	0.211	2.97332447091029e-21
SNHG3	1.49435017079956e-25	0.397322100534262	0.53	0.18	4.16908754151369e-21
HNRNPA1	4.94017952201477e-25	0.322643535441816	0.995	0.811	1.3782606848469e-20
MEST	9.13269760296513e-25	0.313790435430701	0.384	0.11	2.54793130425124e-20
PPA1	2.10462183846179e-23	0.421094533353089	0.654	0.262	5.87168446712453e-19
DKC1	4.93163422989693e-23	0.354699585522952	0.422	0.138	1.37587663379894e-18
HNRNPA1P10	2.41547862961682e-22	0.373802133629525	0.605	0.229	6.73894382876797e-18
MCRIP2	7.95002118699111e-22	0.253843616813724	0.308	0.084	2.21797641095865e-17
PAICS	4.72862956213443e-21	0.369449688625279	0.514	0.192	1.31924036153988e-16
MSRB3	9.42494870542902e-21	0.362264136327244	0.573	0.219	2.62946643932764e-16
MYB	1.45242503167367e-20	0.33015048120688	0.438	0.152	4.05212059586637e-16
BTF3	2.04982540569297e-20	0.300258666896803	0.995	0.803	5.71880789934282e-16
CCT2	9.12252827309825e-20	0.371436926848094	0.632	0.26	2.54509416291168e-15
AHCY	9.14750005918778e-20	0.299507387922856	0.432	0.15	2.5520610415128e-15
APRT	9.3907537379217e-20	0.365929376414485	0.632	0.257	2.61992638534278e-15
SPINK2	1.35321683061744e-19	0.478279041726785	0.93	0.502	3.77533963573959e-15
SNHG16	1.37855724953873e-19	0.341853524290426	0.486	0.182	3.8460368704881e-15
EEF2	1.45343294783093e-19	0.270042386494295	0.989	0.833	4.0549325811535e-15
IGLL1	1.59306219293366e-19	0.260893458467267	0.276	0.076	4.44448421206561e-15
MRPL3	1.70103276866319e-19	0.299137589239587	0.389	0.131	4.74571132129344e-15
EXOSC5	1.72210651002878e-19	0.278700718642659	0.297	0.088	4.80450495232928e-15
EBNA1BP2	3.5076151357474e-19	0.296858414648319	0.411	0.141	9.78589546722167e-15
RNASE2	9.5061574785222e-19	0.398020832894984	0.703	0.303	2.65212287493291e-14
FAM216A	1.00065994244742e-18	0.270047894765545	0.362	0.118	2.79174117343407e-14
MIF-AS1	1.06538406373428e-18	0.337636326135301	0.595	0.238	2.97231499941226e-14
DNPH1	1.1040581972585e-18	0.292338069481716	0.416	0.147	3.0802119645315e-14
LSM7	1.11097318403416e-18	0.41823222114859	0.816	0.395	3.09950408613691e-14
EIF3M	1.40934707471373e-18	0.391493020628905	0.643	0.287	3.93193740374382e-14
CTSW	1.49125599180221e-18	0.292863613202482	0.454	0.166	4.160455091529e-14
HSH2D	2.13970178908146e-18	0.368873112280499	0.681	0.291	5.96955402135837e-14
SORL1	2.53744837482483e-18	0.312975036707536	0.503	0.191	7.0792272209238e-14
RPLP0P2	2.58664059381181e-18	0.386036358935026	0.962	0.634	7.21646859267558e-14
FBL	2.88229674522745e-18	0.365185854622953	0.67	0.288	8.04131968951006e-14
NME2	3.01667750985165e-18	0.436450191446898	0.881	0.472	8.41622858473513e-14
TMEM205	4.73241172737487e-18	0.32037260819608	0.503	0.196	1.32029554782032e-13
RPS18P9	6.49494786996813e-18	0.358725429725903	0.951	0.676	1.81202550624241e-13
RPSAP9	8.73159596672678e-18	0.406925730945641	0.838	0.407	2.4360279587571e-13
MIF	1.07481678353388e-17	0.422398629887758	0.962	0.574	2.99863134438116e-13
ABCE1	1.22576520169813e-17	0.298116467297591	0.422	0.155	3.41976233621761e-13
RPL29	1.4724334568614e-17	0.258966310244279	1	0.841	4.10794210129761e-13
CLEC11A	1.57667879506867e-17	0.346997392978805	0.486	0.196	4.39877617036209e-13
C1QBP	1.94374699681375e-17	0.386646672885869	0.751	0.35	5.42285974641069e-13
NIFK	2.57406617081871e-17	0.313525860371466	0.432	0.164	7.18138720996711e-13
TARP	3.14635662857903e-17	0.388102249648615	0.724	0.336	8.77802035807265e-13
ANGPT1	3.28346791399611e-17	0.3205067530475	0.551	0.219	9.16054713325776e-13
EIF3E	3.47253029051975e-17	0.38396971305023	0.968	0.631	9.68801225752105e-13
TIMM13	7.28539485535978e-17	0.345775371270694	0.595	0.255	2.03255231069682e-12
NAP1L1	1.26635734632612e-16	0.328804934218298	0.978	0.734	3.53301036051524e-12
HSPD1	1.37135319472025e-16	0.422430864209918	0.908	0.473	3.82593827795003e-12
RPL22L1	1.45669423717762e-16	0.390412871400347	0.724	0.349	4.06403125230183e-12
APEX1	1.48109013335041e-16	0.410701268736708	0.838	0.448	4.13209336303432e-12
HINT1	1.70155426665477e-16	0.273820023758839	1	0.82	4.74716624854015e-12
NACA	1.74798725608965e-16	0.278367258490877	0.995	0.807	4.87670964576452e-12
TOMM20	2.96542711182259e-16	0.391868419661715	0.795	0.404	8.27324509927384e-12
HMGA1	3.32887390542816e-16	0.348570444958047	0.627	0.276	9.28722530875401e-12
LINC01623	3.58124692358185e-16	0.370319753609583	0.714	0.335	9.99132079210099e-12
SNHG25	3.93976761447619e-16	0.260936773870912	0.368	0.131	1.09915576676271e-11
TAF1D	4.4025753272238e-16	0.334553007133967	0.589	0.255	1.22827449054217e-11
