Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
GZMA	0	1.37385289579653	0.611	0.011	0
GZMB	0	1.26228023568225	0.522	0.004	0
GZMH	2.33246970399322e-272	1.01206038131249	0.425	0.004	6.50735722717069e-268
PRF1	4.26233284631263e-272	1.33588212007581	0.575	0.013	1.18914824079276e-267
CD8A	4.1947416121255e-201	0.974209850965858	0.407	0.008	1.17029096236689e-196
KLRD1	6.56927024902704e-193	1.11651500074128	0.46	0.013	1.83276070677605e-188
FCGR3A	1.15655854181614e-149	0.861916857156022	0.354	0.009	3.22668267581285e-145
FGFBP2	2.92264025209371e-149	0.780808783134162	0.274	0.004	8.15387403931624e-145
SYNE2	5.57742768090285e-146	1.21697083366602	0.54	0.031	1.55604654869509e-141
CCL5	3.10658376150743e-136	1.71263168594799	0.858	0.121	8.66705803622958e-132
KLRK1	2.31566400356232e-135	0.943828007385937	0.416	0.018	6.46047100353852e-131
NKG7	3.46438579912827e-127	1.43015592862387	0.735	0.086	9.66528994098796e-123
GNLY	1.14496500417402e-122	1.54400640445313	0.646	0.063	3.19433786514511e-118
IL32	8.14124047918751e-121	0.983643680578016	0.389	0.018	2.27132468128852e-116
CD247	1.92481236092005e-118	0.835246802293865	0.336	0.013	5.37003400573084e-114
CD3D	3.34581945460591e-98	0.893729037526983	0.363	0.021	9.33450169640504e-94
ETS1	3.07947386978073e-92	1.18934670110694	0.584	0.069	8.59142414930125e-88
SLAMF7	6.23255553309613e-87	0.698456568916762	0.283	0.013	1.73882066817849e-82
KLRB1	2.18088494091425e-86	0.734929721355853	0.292	0.014	6.08445089665667e-82
MYBL1	1.97369945829372e-78	0.649946500933324	0.257	0.012	5.50642411869365e-74
SYNE1	9.74991152670625e-77	1.04624064321481	0.478	0.055	2.72012781683578e-72
KLRG1	3.99987685107459e-68	0.721269590801238	0.292	0.02	1.1159256426813e-63
IKZF3	1.0750918392387e-63	0.846387657012342	0.381	0.039	2.99939872229205e-59
SLFN5	5.28008394745077e-62	0.9212034180126	0.434	0.055	1.47309062049929e-57
DUSP2	1.65332854002081e-57	0.757679527973949	0.31	0.029	4.61262129380407e-53
IFITM1	7.41390097708711e-51	1.02582164790866	0.584	0.128	2.06840423359753e-46
CMC1	9.52799224192309e-51	1.12852221080536	0.575	0.134	2.65821455557412e-46
CST7	2.25470081451911e-41	0.969891371142269	0.566	0.148	6.29038980242686e-37
GPX1	2.17215659718714e-37	-1.13480050155963	0.204	0.863	6.06009969049239e-33
LBH	5.13236978870315e-37	0.65384318565798	0.283	0.038	1.43187984735029e-32
PYHIN1	5.42357387228516e-36	0.601021162851859	0.274	0.037	1.51312287462884e-31
GIMAP4	1.48160119017928e-34	0.674232506963496	0.301	0.046	4.13351916048117e-30
HLA-DRA	4.10252371668413e-34	-1.11204932340257	0.212	0.839	1.1445630917177e-29
CD74	5.3967227747324e-34	-0.884777405534802	0.434	0.927	1.50563168692259e-29
AIF1	8.80738800257632e-33	-1.15288404251562	0.08	0.705	2.45717317883877e-28
GIMAP7	5.49876657460049e-30	0.770227579324305	0.407	0.095	1.53410088664779e-25
CX3CR1	5.88630407705455e-30	0.645289574796837	0.283	0.047	1.64221997445745e-25
HLA-E	7.69026535806939e-29	0.548171910501869	0.912	0.715	2.14550713224778e-24
VIM	1.60038199525895e-28	-0.805741396673137	0.434	0.902	4.46490572857293e-24
HLA-B	5.05479917170722e-28	0.312659775292243	0.982	0.929	1.4102384209146e-23
HLA-DRB1	2.68647252584524e-27	-1.027304625273	0.133	0.718	7.49498969985563e-23
HOPX	7.92068237765441e-27	0.767751060760789	0.425	0.118	2.2097911765418e-22
CFD	4.50263774173725e-26	-1.14147324554284	0.08	0.631	1.25619090356728e-21
ARL4C	8.27104399995592e-26	0.616957012248978	0.301	0.06	2.3075385655477e-21
TXNIP	1.63512913079694e-25	0.472917704247265	0.929	0.782	4.56184676201038e-21
TMSB4X	2.39750370439119e-25	0.263442220571524	1	0.972	6.68879558488099e-21
LRRC75A-AS1	1.09556536044135e-24	-0.873103634766688	0.283	0.782	3.05651779909533e-20
PTPRCAP	5.49486617296255e-24	0.764788167224867	0.628	0.309	1.53301271359482e-19
CST3	1.83752326594597e-23	-0.932758887298858	0.133	0.679	5.12650615966265e-19
CD2	3.11591350615736e-23	0.659203473244369	0.292	0.063	8.69308709082842e-19
HLA-DRB5	1.46768410894957e-22	-0.934834652777586	0.08	0.594	4.0946918955584e-18
RPS24	1.86078504180368e-22	-0.271768797422063	0.876	0.989	5.19140418812808e-18
LGALS1	1.87544574976606e-21	-0.885488931809966	0.204	0.698	5.23230609727233e-17
RPS9	8.18521857586147e-20	-0.289119138869973	0.858	0.971	2.28359413047959e-15
SPINK2	2.11655096316413e-19	-0.953281629919854	0.071	0.536	5.9049655321316e-15
RPLP0	2.52985054496165e-19	-0.281491068811708	0.894	0.979	7.0580300353885e-15
PTPRC	2.42309608771736e-18	0.448011488198179	0.858	0.695	6.76019577512266e-14
EEF1G	6.20161453207105e-18	-0.441924508907912	0.681	0.944	1.7301884383025e-13
