Genes	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
CD52	1.249826497856e-87	0.46376561622181	0.973	0.78	3.48689094636846e-83
VIM	2.89214602660196e-81	0.368216763781134	0.989	0.876	8.06879819961681e-77
CD36	8.4150897744831e-70	0.607145925367742	0.909	0.539	2.34772589618304e-65
CD99	8.26704133129353e-64	0.556327887519356	0.838	0.511	2.30642186101758e-59
ANXA1	3.67158132955084e-63	0.485267779078404	0.927	0.655	1.02433447513139e-58
TAGLN2	8.79751061808073e-59	0.478427371167924	0.89	0.615	2.45441748733834e-54
FAM30A	3.02879362460107e-50	0.537151344391154	0.58	0.248	8.45003133327453e-46
CDK6	1.05961645603136e-45	0.511742518186438	0.772	0.443	2.9562239506819e-41
ANGPT1	5.69398335988413e-45	0.514185206261791	0.5	0.2	1.58856441757407e-40
EMP1	1.15438516223272e-44	0.43300128701734	0.331	0.095	3.22061916411307e-40
GUCY1A3	6.98966022957057e-40	0.486110328748268	0.514	0.224	1.95004530744789e-35
SPINK2	6.22799728412488e-37	0.463537429734698	0.817	0.484	1.737548962298e-32
DUSP6	3.65821876543611e-36	0.4376968540668	0.779	0.503	1.02060645336902e-31
EGFL7	6.45665336664646e-33	0.369313007819961	0.279	0.091	1.8013417227607e-28
TFPI	1.79499090860685e-31	0.35147766810259	0.263	0.083	5.00784513592225e-27
PIM1	7.06211555892215e-31	0.42354701919694	0.489	0.236	1.97025961978369e-26
NPTX2	1.28819360974344e-30	0.337888554195679	0.258	0.079	3.59393135182323e-26
SH3BGRL3	2.04144158055906e-30	0.360007998127503	0.808	0.591	5.69541786560172e-26
GLIPR1	3.48233527919596e-29	0.407774081235225	0.687	0.432	9.7153671954288e-25
S100A4	1.86880869515575e-28	0.304637415098011	0.909	0.734	5.21378937861503e-24
ANKRD28	7.31194434903045e-28	0.418296595426717	0.534	0.293	2.03995935393601e-23
ALOX5	9.72860326017953e-28	0.35138934415998	0.333	0.129	2.71418302355749e-23
MSRB3	2.0698297584594e-27	0.392622550121614	0.434	0.21	5.77461804312588e-23
CRIP1	3.39674942531609e-26	0.400212795708277	0.721	0.476	9.47659122168935e-22
CNST	6.65800279872231e-26	0.351291531290424	0.331	0.136	1.85751620081554e-21
SELENOP	8.17352571889029e-26	0.383676632309924	0.443	0.218	2.2803319403132e-21
TUBA1A	5.2995464193917e-25	0.391595272877437	0.575	0.344	1.47852045554609e-20
SERPINB1	6.19790834292956e-25	0.371240906926462	0.758	0.497	1.72915444859392e-20
STON2	9.61239989998979e-25	0.325023899621696	0.281	0.109	2.68176344809815e-20
HCST	5.26098109278374e-24	0.361137397574163	0.667	0.439	1.46776111507574e-19
ITGA6	2.7170213361327e-23	0.354712306877859	0.393	0.188	7.58021782567663e-19
NDFIP1	2.63418725180611e-20	0.319108664167022	0.358	0.175	7.34911901381387e-16
LRRC75A-AS1	5.77302926699729e-20	0.250898697342703	0.911	0.749	1.61061743519957e-15
P2RX1	1.28183182490291e-19	0.286832245845434	0.301	0.135	3.57618260829663e-15
KLF6	3.14066434737378e-19	0.339515088502662	0.692	0.462	8.76213946273811e-15
CD82	3.49320179945849e-19	0.327883115078181	0.349	0.177	9.74568370030925e-15
TMEM173	5.26869633942717e-19	0.3186139329017	0.42	0.229	1.46991359173679e-14
ATP1B1	7.06908040468388e-19	0.264599547382715	0.258	0.108	1.97220274210276e-14
GAS5	7.16469213104498e-19	0.254082127192907	0.881	0.723	1.99887745764024e-14
LGALS1	5.5964183864646e-18	0.297747285658628	0.893	0.656	1.56134476563976e-13
TPM4	8.52378522271058e-18	0.305370571467164	0.687	0.494	2.37805083928402e-13
CARD19	2.22041179722005e-17	0.319063937972633	0.486	0.296	6.19472687306422e-13
JAML	1.185591980195e-16	0.314543328202135	0.635	0.405	3.30768306554602e-12
EMB	1.43931288484217e-16	0.255620255309155	0.872	0.69	4.01553901742118e-12
MYADM	1.83417618409382e-16	0.325653701962911	0.5	0.311	5.11716813600334e-12
IDS	4.87540079853721e-16	0.287988251688959	0.365	0.192	1.3601880687839e-11
MPG	9.69798690254018e-16	0.290944843263615	0.379	0.216	2.70564136593969e-11
SMYD3	1.02295993067768e-15	0.276450352707139	0.333	0.176	2.85395591059767e-11
SEPT11	1.32466080121017e-15	0.298527286116985	0.324	0.172	3.69567116929627e-11
CFD	1.9237428058977e-15	0.302069821568392	0.82	0.588	5.36705005417398e-11
ADGRE5	2.01871245869155e-15	0.290746071077236	0.447	0.259	5.63200588850356e-11
HIP1	6.70154252598253e-15	0.27404786857878	0.363	0.2	1.86966334932387e-10
LDHA	1.49663139281706e-14	0.281744190273701	0.616	0.447	4.17545192282032e-10
TXN	1.77542280470687e-14	0.272624319249321	0.639	0.484	4.95325208285171e-10
IL3RA	2.20787180332642e-14	0.250097624583284	0.299	0.153	6.15974154410038e-10
ARL6IP5	6.35789186570187e-14	0.265108493379058	0.678	0.516	1.77378825161216e-09
CD44	2.43916070239775e-13	0.267446739001661	0.637	0.484	6.80501444361948e-09
BIN2	3.33552422946164e-13	0.277795265379845	0.463	0.298	9.30577904777503e-09
S100A6	3.96000423309324e-13	0.251255997966289	0.842	0.645	1.10480158099068e-08
ABHD2	6.96783326666134e-13	0.251704570407356	0.331	0.186	1.94395580306585e-08
TALDO1	6.80816815908066e-12	0.256790792984435	0.571	0.409	1.89941083470191e-07
SCHIP1	1.40328989216969e-11	0.253162890346454	0.281	0.159	3.91503847016423e-07
